,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyro-mad()-X,tBodyGyro-mad()-Y,tBodyGyro-mad()-Z,tBodyGyro-max()-X,tBodyGyro-max()-Y,tBodyGyro-max()-Z,tBodyGyro-min()-X,tBodyGyro-min()-Y,tBodyGyro-min()-Z,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAcc-mad()-X,fBodyAcc-mad()-Y,fBodyAcc-mad()-Z,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAcc-max()-Z,fBodyAcc-min()-X,fBodyAcc-min()-Y,fBodyAcc-min()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyGyro-mad()-X,fBodyGyro-mad()-Y,fBodyGyro-mad()-Z,fBodyGyro-max()-X,fBodyGyro-max()-Y,fBodyGyro-max()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,subject,Activity
80,0.25486723,0.0038147234,-0.12365809,-0.27515786,0.013079871,-0.28437131,-0.34134109,-0.026013386,-0.32027203,-0.17555904,-0.15680927,-0.15662686,0.21317106,0.12274328,0.44828835,0.21120057,-0.27290542,0.10198601,-0.44543781,-0.063083329,-0.34705584,-0.46139436,-0.063074816,-0.35847226,-0.39904206,-0.43408921,-0.17827622,0.44809324,0.41552191,0.28386169,-0.23040737,0.025426852,-0.37731132,-0.29352234,-0.057693173,-0.29008541,-0.18726899,0.0077050406,-0.3091675,-0.42416769,-0.3798027,-0.37416205,-0.85786987,-0.64298205,-0.7249421,-0.31708155,-0.2081588,-0.18579836,-0.48630588,0.0097268728,-0.46935672,-0.31281079,-0.21217219,-0.38532713,-0.52785959,-0.14886386,-0.55666749,-0.99798644,-0.98115674,-0.43648143,1,1
81,0.34337048,-0.014446221,-0.16737697,-0.22992354,0.17391077,-0.21338751,-0.28288214,0.1446931,-0.2379875,-0.15277282,-0.057800295,-0.26538152,0.2000853,0.073584835,0.38456178,0.096081738,-0.16339425,0.025859464,-0.36040537,0.042333424,-0.2761384,-0.38253398,0.00038778095,-0.26931054,-0.41751554,-0.23368541,-0.17827622,0.22175261,0.41552191,0.28386169,-0.15132288,0.1952672,-0.32123865,-0.26312557,0.087855316,-0.21697496,-0.13929525,0.16883252,-0.20359696,-0.41599095,-0.28573706,-0.29569201,-0.95577364,-0.85831894,-0.93804546,-0.16221058,0.026553035,-0.18046872,-0.4234905,0.044652222,-0.37656508,-0.13999646,-0.065875521,-0.29904209,-0.56475322,-0.20088832,-0.48251084,-0.93101504,-0.4374485,-0.66515563,1,1
82,0.27623973,-0.029638413,-0.14261631,-0.22657692,0.16428792,-0.12254496,-0.23952593,0.14028687,-0.14861689,-0.15277282,-0.057800295,-0.117476,0.2000853,0.052393106,0.36207499,0.0087423875,0.011660578,0.0041745148,-0.37755748,0.13371503,-0.30814814,-0.38651704,0.10965025,-0.33010418,-0.46168099,-0.23368541,-0.25862993,0.22175261,0.43795034,0.32971902,-0.22580363,0.11028848,-0.20488317,-0.22680227,0.11880106,-0.14635155,-0.14829663,0.12664443,-0.090618656,-0.3369351,-0.19419543,-0.30537356,-0.40950173,-0.60107651,-0.84050916,-0.23710582,0.047211246,-0.2579581,-0.4223431,0.17601624,-0.3885971,-0.22144818,0.049323351,-0.34173848,-0.44523711,-0.050917175,-0.51202107,-0.97688321,-0.75014446,-0.62660311,1,1
83,0.25546822,0.021219063,-0.048949431,-0.22453699,0.022312942,-0.11319624,-0.25062407,-0.021988287,-0.099186333,-0.073476094,-0.11822503,-0.053908069,0.25505124,0.052393106,0.36207499,-0.0425566,0.097617796,0.084655454,-0.51085478,0.026422841,-0.37242435,-0.5171976,0.016636222,-0.42217574,-0.50342825,-0.33509312,-0.25862993,0.38185823,0.45776979,0.31201164,-0.29042868,0.057822283,-0.24835735,-0.19997071,-0.062099119,-0.11065828,-0.21628038,-0.037498316,-0.20537681,-0.32492873,-0.32677421,-0.1577717,-0.94373351,-0.63253235,-0.5952773,-0.34753471,-0.035159614,-0.33384574,-0.56299575,0.055512057,-0.44288023,-0.44551339,-0.16055017,-0.39887351,-0.52498103,-0.1114837,-0.53928172,-0.69784882,-0.18150121,-0.73068074,1,1
84,0.32113983,0.0015817951,-0.043553705,-0.23395567,0.034774517,-0.16193047,-0.28295901,0.017454252,-0.14061933,-0.073476094,-0.10213354,-0.053908069,0.13562207,0.1534879,0.4183362,-0.037246509,-0.097676458,0.13248328,-0.50430997,-0.10197017,-0.32240541,-0.52175529,-0.12073352,-0.3648164,-0.50342825,-0.38846854,-0.14842628,0.40997793,0.47944136,0.31201164,-0.16356217,-0.041627698,-0.25329234,-0.26347693,0.008517917,-0.17781648,-0.12532373,0.088526879,-0.22023925,-0.49627988,-0.37828114,-0.13974442,-0.71684566,-0.93918401,-0.60713563,-0.39590549,-0.14616569,-0.27622589,-0.53891142,-0.082039892,-0.40013872,-0.40076176,-0.20585163,-0.29653448,-0.59407274,-0.24633624,-0.50709703,-0.8770048,-0.74010537,-0.97653802,1,1
85,0.2346659,-0.049547719,-0.11175723,-0.24708664,0.055164926,-0.20856333,-0.30468299,0.04270409,-0.20449345,-0.20929089,-0.10213354,-0.17698609,0.094155299,0.10959213,0.36118826,-0.016108606,-0.2247527,0.14882964,-0.47230941,-0.061530134,-0.29837084,-0.48818386,-0.083635889,-0.32905352,-0.53923733,-0.33972413,-0.11375141,0.36347637,0.52292538,0.3249981,-0.18777314,-0.0046568174,-0.2686715,-0.27172376,0.019494247,-0.23757804,-0.068654895,0.10135335,-0.26695122,-0.60886545,-0.37736432,-0.26978358,-0.70139197,-0.86995968,-0.70931826,-0.32008271,-0.10693741,-0.22430549,-0.52062201,-0.04115117,-0.38854764,-0.36561321,-0.21791248,-0.21878226,-0.56072391,-0.11156823,-0.52946453,-0.89561167,-0.62785349,-0.85156973,1,1
86,0.31263404,-0.026367749,-0.13095121,-0.3530986,-0.01738215,-0.1278076,-0.39527374,-0.0543888,-0.095763059,-0.29039716,-0.14554645,-0.19315657,0.28053625,-0.02305703,0.39875442,-0.23928593,0.078229978,0.043137262,-0.46501506,-0.16740045,-0.43151087,-0.47543749,-0.18577029,-0.46468858,-0.52838613,-0.47587563,-0.22219519,0.29240461,0.58087297,0.40165487,-0.2749068,-0.062349562,-0.31909457,-0.38657078,-0.055909878,-0.098385402,-0.26088506,-0.076015023,-0.18608503,-0.56052893,-0.35368948,-0.065185822,-0.39830449,-0.92102018,-0.9015767,-0.3276796,-0.25778599,-0.35621853,-0.50858961,-0.12194059,-0.51041089,-0.34949394,-0.3110388,-0.38415107,-0.54302656,-0.15945756,-0.70431485,-0.93344367,-0.45929153,-0.44084397,1,1
87,0.2769154,-0.03548621,-0.080569176,-0.26294183,0.11127781,-0.21270027,-0.30989024,0.089606796,-0.23332598,-0.068582605,-0.17388853,-0.12665412,0.28053625,-0.02305703,0.47103177,-0.070738847,-0.11881544,0.14989071,-0.46773904,-0.088727759,-0.37812283,-0.48928779,-0.087101573,-0.43694262,-0.52703304,-0.48347672,-0.18806105,0.29240461,0.53684225,0.20261489,-0.23624459,0.10852771,-0.2746545,-0.27364908,0.042382333,-0.24038519,-0.19372297,0.13399397,-0.22892507,-0.51011338,-0.37651742,-0.30029376,-0.80402846,-0.89127957,-0.67961281,-0.2931536,-0.18697858,-0.28535159,-0.52341889,-0.039331806,-0.46859871,-0.3884156,-0.25534367,-0.34965544,-0.56241717,-0.17101875,-0.60125589,-0.80324405,-0.54457819,-0.85453409,1,1
88,0.20530739,-0.0085082782,-0.11964696,-0.2607049,0.027917204,-0.2265457,-0.31677571,-0.038486506,-0.25181391,-0.068582605,-0.17534379,-0.12665412,0.1939315,0.061920512,0.44933141,0.01278096,-0.29505011,0.18375478,-0.51115059,-0.098407942,-0.3493255,-0.54132238,-0.1211859,-0.40363547,-0.50348732,-0.44746442,-0.14169823,0.37631719,0.53684225,0.20261489,-0.20511072,-0.042937314,-0.33885732,-0.28372378,-0.00060358452,-0.22692835,-0.17532176,0.034057352,-0.25803633,-0.42437773,-0.29333448,-0.31991241,-0.4749208,-0.73205667,-0.81072771,-0.37832881,-0.2457801,-0.28740226,-0.55327845,-0.024582546,-0.43039089,-0.3989435,-0.27301694,-0.36294752,-0.59253575,-0.16028645,-0.52943959,-0.95761788,-0.13849006,-0.95942861,1,1
89,0.30699599,-0.01378698,-0.18016197,-0.23902985,0.072865343,-0.24720444,-0.28254589,0.0080078037,-0.26167389,-0.091285176,-0.17534379,-0.26487708,0.1939315,0.077934561,0.38524718,-0.019691717,-0.16320524,0.099528543,-0.49171175,-0.065042631,-0.31606302,-0.51292997,-0.084325846,-0.33383308,-0.50348732,-0.31742918,-0.14169823,0.37631719,0.50990221,0.31858713,-0.1707477,0.01859811,-0.35554991,-0.2675901,0.0333544,-0.24801824,-0.20652259,0.0034349096,-0.30098771,-0.32780847,-0.25425668,-0.27551853,-0.1712553,-0.85249323,-0.8370876,-0.39788691,-0.04088927,-0.25003562,-0.52210762,-0.08680965,-0.4016197,-0.40093307,-0.21117844,-0.31066734,-0.47328795,-0.26388137,-0.52535071,-0.98898262,-0.67662689,-0.60697064,1,1
90,0.28151325,-0.040800898,-0.13467496,-0.20097415,0.13235411,-0.22023423,-0.2431469,0.1060205,-0.24125564,-0.091285176,-0.17621466,-0.24331059,0.20848993,0.049945655,0.38524718,-0.049202381,0.088514793,0.019604124,-0.43666047,0.03394737,-0.30922493,-0.44255838,0.042475047,-0.31870963,-0.42147494,-0.31742918,-0.29224271,0.39336077,0.40156581,0.31858713,-0.19711314,-0.058279826,-0.25261291,-0.20242093,0.15166689,-0.26403888,-0.14296293,-0.020432519,-0.22989074,-0.29060202,-0.076655615,-0.39650025,-0.30995797,-0.84176542,-0.60716615,-0.4048987,-0.064843113,-0.275699,-0.45102377,0.083256156,-0.38366033,-0.40024148,-0.061797249,-0.26807029,-0.3547029,-0.14357482,-0.54141373,-0.95318522,-0.88010662,-0.93466735,1,1
91,0.30388542,0.0027680377,-0.038613087,-0.16865626,0.19033573,-0.1404726,-0.20513366,0.10114414,-0.12057242,-0.00081842088,-0.13193378,-0.14272803,0.20848993,-0.26602514,0.4120426,-0.017927118,0.10532781,0.079664131,-0.45932476,0.034665288,-0.32584284,-0.47962629,0.023044088,-0.38668087,-0.37822689,-0.27550138,-0.29224271,0.39336077,0.40156581,0.067366206,-0.23666293,0.095769616,-0.16416393,-0.14326479,0.16319435,-0.19593143,-0.14997455,0.14502081,-0.1979259,-0.25856118,-0.20445795,-0.26991726,-0.85654183,-0.80796916,-0.57017311,-0.36094486,-0.028597978,-0.19121952,-0.49125647,0.064627021,-0.43796308,-0.36487978,-0.081314825,-0.32770893,-0.44461484,-0.15545863,-0.5401774,-0.96388664,-0.51424655,-0.56230646,1,1
92,0.3541929,-0.012560935,-0.058680943,-0.20842457,0.23479071,-0.15926287,-0.24560393,0.13586861,-0.1283428,-0.00081842088,-0.11045675,-0.14272803,0.21052578,-0.26602514,0.4120426,-0.011481705,-0.15332276,0.11270213,-0.51392579,-0.050255776,-0.2828863,-0.53727086,-0.08760596,-0.39033305,-0.37822689,-0.27550138,-0.029553294,0.39542069,0.44815299,0.067366206,-0.21376697,0.1882365,-0.22944501,-0.20627066,0.18103324,-0.18672309,-0.15801782,0.24460935,-0.20413853,-0.40083392,-0.20871404,-0.22707028,-0.82097208,-0.8695272,-0.85601695,-0.38726929,-0.1205568,-0.18758513,-0.55411036,-0.01597055,-0.38260535,-0.40504057,-0.16794265,-0.29960937,-0.56042217,-0.21654156,-0.51211155,-0.98737668,-0.49580091,-0.99705914,1,1
93,0.22229785,-0.018659683,-0.11718642,-0.22054434,0.16981657,-0.21230566,-0.27237038,0.12724058,-0.19641717,-0.074992302,0.043212402,-0.25241186,0.15991706,0.01085331,0.40025118,0.012997123,-0.22759154,0.14288578,-0.47216816,-0.027794022,-0.26281941,-0.49735102,-0.060146318,-0.32473239,-0.42143418,-0.32459005,-0.029553294,0.32496471,0.43248035,0.14841522,-0.1400821,0.18180734,-0.30269727,-0.25456565,0.08912876,-0.22484644,-0.081330049,0.19101709,-0.24250322,-0.43694834,-0.31177491,-0.25261558,-0.83145167,-0.91728111,-0.96125676,-0.3659316,-0.15285464,-0.16361966,-0.5063008,0.035207478,-0.36580919,-0.31616108,-0.12885475,-0.21464715,-0.63534118,-0.16512931,-0.49108962,-0.99026871,-0.63221744,-0.77404678,1,1
94,0.21448125,0.0099387454,-0.123073,-0.20551618,0.1060062,-0.21092443,-0.26988985,0.074272815,-0.19372571,-0.074992302,0.043212402,-0.29512001,0.092366377,0.076433254,0.40025118,0.01465161,-0.19063654,0.10359785,-0.41936161,-0.012322999,-0.30791562,-0.4541383,-0.06604275,-0.31391853,-0.42143418,-0.32459005,-0.27198741,0.28512231,0.37716599,0.34254524,-0.16044156,0.11766809,-0.29040059,-0.22392465,0.029630075,-0.22930848,-0.11978134,0.12073702,-0.2015775,-0.39100585,-0.35610653,-0.33462793,-0.82618699,-0.32030189,-0.94494849,-0.29259637,-0.10278939,-0.24237744,-0.45985076,0.032708055,-0.39403883,-0.29982945,-0.088462192,-0.30233019,-0.47187269,-0.2135113,-0.49432125,-0.86400514,-0.94199887,-0.76844294,1,1
95,0.32731657,-0.022255821,-0.1491439,-0.24864532,0.13322913,-0.17954697,-0.30697872,0.11399426,-0.15971189,-0.11495339,-0.16167763,-0.29512001,0.092366377,0.076433254,0.42173551,-0.045532379,-0.14600639,0.0068022451,-0.42216651,-0.013167728,-0.29260458,-0.43980928,-0.058034882,-0.29361936,-0.46595387,-0.37814199,-0.29275118,0.28512231,0.37716599,0.29244787,-0.1459075,0.11655763,-0.26081978,-0.29312949,0.070485748,-0.19942678,-0.14389652,0.10091701,-0.20002126,-0.53520974,-0.39443339,-0.21076138,-0.28139573,-0.91647942,-0.91878584,-0.2647675,-0.0068208833,-0.17078802,-0.47210504,-0.024013313,-0.40207336,-0.31096922,-0.15781887,-0.32917203,-0.52901144,-0.22527807,-0.49592375,-0.84809306,-0.90287388,-0.59391007,1,1
96,0.3490591,-0.022003784,-0.15005217,-0.30312548,0.15260681,-0.17429778,-0.35661754,0.1065121,-0.14130914,-0.17806678,0.022505371,-0.34396251,0.20753285,-0.031237124,0.42173551,-0.068353497,0.023946895,-0.013789422,-0.44827352,0.051216271,-0.26886698,-0.44548025,0.038136388,-0.27855759,-0.55513075,-0.30662999,-0.29275118,0.3832544,0.49006155,0.16851427,-0.21723827,0.15986671,-0.29537396,-0.33997374,0.075600086,-0.17422927,-0.1621018,0.220461,-0.19517844,-0.64735709,-0.25234725,-0.18463646,-0.8302418,-0.66120202,-0.92432461,-0.33639264,0.062868703,-0.12934161,-0.48419664,0.036567426,-0.38778165,-0.37240942,-0.090157025,-0.17647413,-0.46560617,-0.17324411,-0.63302161,-0.84814523,-0.79228739,-0.6140508,1,1
97,0.26468173,-0.0085919266,-0.10297373,-0.36323752,0.036867249,-0.24415899,-0.42562455,-0.055040698,-0.24323,-0.27832842,0.022505371,-0.15080645,0.20753285,-0.031237124,0.42478312,-0.065824483,0.10470954,0.095624123,-0.50437893,0.015762644,-0.30003199,-0.50069421,0.014017531,-0.31010626,-0.55513075,-0.30662999,-0.40736661,0.45316948,0.49006155,0.16851427,-0.19953205,0.022032211,-0.32765269,-0.44057116,-0.020728637,-0.25777483,-0.28972939,-0.035330994,-0.32010923,-0.63844673,-0.37198444,-0.19758622,-0.87075114,-0.84413373,-0.36509685,-0.39620795,-0.047367101,-0.15892536,-0.53889621,0.045752512,-0.41702966,-0.44635237,-0.061348634,-0.25164075,-0.59685051,-0.091082017,-0.60481174,-0.85112341,-0.85849613,-0.61832265,1,1
98,0.28431748,-0.027205815,-0.21230304,-0.18344442,0.14107588,-0.22568941,-0.24908019,0.11061427,-0.22100868,0.032522048,-0.066869228,-0.27342589,0.090544446,-0.029553996,0.29244527,0.19160162,-0.075822649,-0.022387581,-0.45595247,0.030218936,-0.26607028,-0.46579031,0.030853998,-0.2732575,-0.4190463,-0.37984858,-0.20638374,0.43683596,0.39304486,0.23161028,-0.13906724,0.11969439,-0.27105874,-0.2015629,0.080220524,-0.26160658,-0.050727813,0.16488158,-0.22814478,-0.34885237,-0.24748255,-0.36750689,-0.70818962,-0.93708897,-0.83295423,-0.26466365,-0.022227644,-0.17687207,-0.51730061,0.054090936,-0.36488007,-0.33218289,-0.075054682,-0.28712388,-0.54768856,-0.082212025,-0.45175926,-0.7750271,-0.68183843,-0.90371209,1,1
99,0.22172674,-0.02437697,-0.075076407,-0.11171737,0.11113028,-0.22183256,-0.15888711,0.074157967,-0.2124279,0.032522048,-0.17426591,-0.23401917,0.090544446,-0.029553996,0.43593574,0.021483425,0.064451419,0.07278229,-0.48266333,-0.02208894,-0.3105725,-0.49406624,-0.029020719,-0.34664607,-0.4190463,-0.42556337,-0.22450959,0.4162896,0.39304486,0.23161028,-0.042235154,0.019272438,-0.28011376,-0.14057312,0.087626876,-0.25071543,-0.053579001,-0.017757695,-0.32502899,-0.28374459,-0.190469,-0.33306661,-0.69815481,-0.8123402,-0.94496781,-0.44597323,-0.13739699,-0.16882706,-0.4977263,0.03598613,-0.42705194,-0.41465345,-0.15102224,-0.28305419,-0.44030688,-0.16341325,-0.5777148,-0.97923907,-0.69445522,-0.69783096,1,1
100,0.29097148,-0.027810418,-0.042982545,-0.1393703,0.038038012,-0.26684056,-0.17215078,0.0052011458,-0.25904885,0.022736869,-0.17426591,-0.23401917,0.092534401,0.053280245,0.43974894,-0.036618174,-0.089046514,0.15968851,-0.49677092,-0.08035097,-0.36284538,-0.52737714,-0.094960038,-0.39158233,-0.43059709,-0.40085477,-0.22450959,0.34270299,0.45178632,0.39857505,-0.10160818,-0.037894869,-0.3712348,-0.15468407,0.011404976,-0.26816235,-0.018982429,-0.15904264,-0.30393499,-0.31519108,-0.19915013,-0.33318661,-0.8756933,-0.50866949,-0.91482287,-0.3790012,-0.068570936,-0.29740815,-0.53423662,-0.094185659,-0.44403162,-0.4653409,-0.19093023,-0.40385756,-0.45871391,-0.27155822,-0.49315846,-0.92339708,-0.42610919,-0.74096183,1,1
101,0.26108077,-0.015635621,-0.10258842,-0.17123888,0.20123607,-0.26158873,-0.21756005,0.1316434,-0.28732021,0.022736869,-0.10412774,-0.16773398,0.1532417,-0.32877705,0.43974894,-0.0329982,-0.16724048,0.17633661,-0.46948578,0.032367693,-0.30173541,-0.51463924,0.010191556,-0.32669991,-0.39847508,-0.31288727,-0.18252183,0.28199493,0.38402557,0.26566164,-0.10138669,0.14147675,-0.27903807,-0.20036871,0.15629484,-0.31082511,-0.14328823,0.083766963,-0.28339757,-0.25968848,-0.10163802,-0.47627706,-0.53871375,-0.8074246,-0.7810616,-0.32007485,0.086356117,-0.16957476,-0.51689717,-0.0098015489,-0.41485024,-0.43115512,-0.085783645,-0.26185386,-0.46914403,-0.19505431,-0.55584487,-0.75179529,-0.36530895,-0.72895118,1,1
102,0.25242505,0.0062773455,-0.12518006,-0.2372253,0.22348838,-0.22901343,-0.28678502,0.12579215,-0.25727591,-0.066363686,-0.10412774,-0.16773398,0.1532417,-0.32877705,0.46632037,-0.045132438,-0.26226896,0.055677772,-0.44777597,0.055891583,-0.30133812,-0.48959818,0.006582591,-0.32288646,-0.39847508,-0.29242038,-0.18252183,0.28199493,0.38402557,0.26114895,-0.2253875,0.2631908,-0.28012234,-0.24188591,0.12374944,-0.26139909,-0.18570672,0.20462389,-0.24964906,-0.29059434,-0.26577761,-0.33966968,-0.7224477,-0.7849231,-0.91807121,-0.18030378,0.04777439,-0.27879358,-0.53752582,0.053384941,-0.37268498,-0.41780861,-0.098631582,-0.36944137,-0.47333887,-0.12606584,-0.48555096,-0.4761027,-0.66018287,-0.9106158,1,1
103,0.35878664,-0.016954505,-0.15477656,-0.2514616,0.27005499,-0.18501917,-0.28502298,0.20324476,-0.2021393,-0.15851726,0.17225424,-0.1773319,0.16146227,-0.18790104,0.36563093,-0.066470623,0.0056453695,-0.028907552,-0.45538127,0.069813254,-0.34900948,-0.4749743,0.041271375,-0.36357974,-0.51929909,-0.29242038,-0.37634568,0.3085577,0.52254357,0.2549862,-0.20094001,0.28209227,-0.29508969,-0.27228351,0.18286466,-0.18961124,-0.14254567,0.32000569,-0.16637622,-0.45901972,-0.31713491,-0.25682979,-0.79634987,-0.63254964,-0.71002304,-0.23248793,-0.0018716628,-0.34783736,-0.52808092,0.10426562,-0.40880947,-0.31591888,-0.084152226,-0.33354159,-0.6487415,0.011899957,-0.5193692,-0.71282681,-0.7058593,-0.88663339,1,1
104,0.256935,-0.010577401,-0.10544192,-0.23004356,0.18733455,-0.16425491,-0.27299243,0.1229319,-0.16482037,-0.11001058,0.17225424,-0.1773319,0.16146227,-0.18790104,0.36563093,-0.047514722,0.14463725,0.061859023,-0.50627991,0.0092188409,-0.36831531,-0.52234765,0.027380302,-0.39367411,-0.50406772,-0.30604219,-0.32387564,0.35602758,0.56224768,0.2549862,-0.17324885,0.23445238,-0.22498748,-0.25356882,0.085681575,-0.19645951,-0.11796059,0.17197897,-0.19098055,-0.49872874,-0.3355019,-0.24681385,-0.75550352,-0.57115906,-0.94711669,-0.3116387,-0.049073985,-0.31254769,-0.56941851,0.036521428,-0.4453898,-0.44182587,-0.18730984,-0.32285525,-0.64785237,-0.13610477,-0.54292493,-0.69524278,-0.63105641,-0.73949263,1,1
105,0.29855414,0.00079445569,-0.040695674,-0.19810732,-0.0046376926,-0.18503809,-0.24664501,-0.062917298,-0.13932836,-0.019153476,-0.1376621,-0.31333079,0.24795117,0.10262708,0.39489952,-0.05995921,0.025881487,0.11552275,-0.54702492,-0.073083343,-0.38671403,-0.56704405,-0.064707697,-0.40305921,-0.50406772,-0.43299321,-0.32387564,0.3872125,0.56390013,0.34508546,-0.17090554,0.0037015146,-0.35903494,-0.2089881,-0.072051001,-0.15953272,-0.1579722,-0.045914078,-0.31368943,-0.43528306,-0.34386997,-0.093015301,-0.54834625,-0.84324012,-0.75643703,-0.39636899,-0.16293441,-0.33745856,-0.59511019,-0.028177781,-0.45976081,-0.46110276,-0.21703768,-0.36253932,-0.57664863,-0.21049004,-0.57355986,-0.88025584,-0.83339596,-0.89563979,1,1
106,0.30804575,-0.023300458,-0.07970154,-0.19869979,0.13432199,-0.17723723,-0.25326747,0.084887372,-0.16488492,-0.019153476,-0.14509629,-0.14730443,0.16553401,0.024199186,0.39489952,-0.017010965,-0.13213207,0.1188107,-0.50791561,-0.010991653,-0.34020651,-0.53993214,-0.037230359,-0.36334441,-0.44581788,-0.36720039,-0.069165151,0.36835456,0.54073242,0.31313812,-0.17194118,0.15270123,-0.27350035,-0.20945091,0.052367883,-0.18944016,-0.10721631,0.18338578,-0.20425413,-0.44816374,-0.3271852,-0.27095839,-0.85751275,-0.64866767,-0.72823524,-0.37337778,-0.12974485,-0.23528596,-0.5505884,0.048823244,-0.4388233,-0.381505,-0.13706598,-0.34999853,-0.6293353,-0.096750152,-0.53987533,-0.79981538,-0.42148652,-0.90387479,1,1
107,0.20356167,-0.03050523,-0.13709513,-0.2469644,0.29855783,-0.20575302,-0.29952615,0.26509534,-0.24587337,-0.085914526,-0.092162279,-0.14730443,0.16553401,-0.16290617,0.40683418,0.03677459,-0.23541628,0.16695628,-0.48177333,0.013741497,-0.31572741,-0.50853348,-0.020825297,-0.36514362,-0.44581788,-0.35329739,-0.069165151,0.36835456,0.42585023,0.21831959,-0.16095451,0.25043745,-0.2785755,-0.28363584,0.24153746,-0.22806095,-0.17987459,0.24689414,-0.20679239,-0.4141406,-0.11791663,-0.4104204,-0.40024233,-0.41178592,-0.89118961,-0.41622349,-0.096523957,-0.22693502,-0.50437561,0.06912718,-0.41003426,-0.42293082,-0.1567233,-0.25771211,-0.42767143,-0.070966541,-0.53085135,-0.97414396,-0.89329763,-0.86538233,1,1
108,0.28056095,-0.011424653,-0.15619795,-0.2739845,0.25843788,-0.22578754,-0.31344003,0.21505789,-0.2396598,-0.21304722,-0.080235853,-0.23748464,0.25178035,-0.16290617,0.4360336,0.0017780167,-0.17489594,0.081217617,-0.45651035,0.012341046,-0.32178859,-0.48098034,0.0054487434,-0.34540019,-0.45662018,-0.35329739,-0.31516858,0.39272537,0.42585023,0.21831959,-0.23835425,0.28918611,-0.32518854,-0.28844704,0.16155104,-0.23268177,-0.20273958,0.30715825,-0.22422442,-0.39967779,-0.23544225,-0.36676018,-0.78003794,-0.8422439,-0.71006585,-0.26704599,-0.099487838,-0.276371,-0.51716779,0.068541157,-0.39929844,-0.4211583,-0.14525134,-0.32835496,-0.47510545,-0.057470681,-0.50340405,-0.73438628,-0.82946602,-0.71942998,1,1
109,0.33216933,-0.034585828,-0.15926922,-0.29396729,0.18968054,-0.22527463,-0.33507341,0.17176384,-0.2312922,-0.19884218,-0.080235853,-0.26791537,0.25178035,-0.010708517,0.44651917,-0.033457017,-0.049285129,-0.031259712,-0.44989473,0.041568905,-0.30846622,-0.47876818,0.054956846,-0.30987608,-0.49198747,-0.26245398,-0.32030124,0.32389768,0.4695472,0.23775876,-0.16439515,0.10651951,-0.32709151,-0.3520274,0.15704576,-0.23099462,-0.18983829,0.15178688,-0.26782369,-0.5873678,-0.32243979,-0.21166963,-0.46983175,-0.89460595,-0.76262502,-0.34066304,-0.018104025,-0.21636396,-0.48503534,0.069468459,-0.40466947,-0.33974845,-0.12418516,-0.26021683,-0.49264698,-0.062662334,-0.57021409,-0.9575636,-0.79418411,-0.79173949,1,1
110,0.28703017,-0.02723993,-0.11750002,-0.31223717,0.12700096,-0.2522831,-0.36468787,0.097290871,-0.25927738,-0.19884218,-0.10138076,-0.26791537,0.30944781,-0.010708517,0.45319139,-0.081372446,0.056962195,0.044170007,-0.48169764,0.010786752,-0.30636273,-0.49690365,0.022341426,-0.31257953,-0.52664317,-0.26245398,-0.32030124,0.32389768,0.4695472,0.23775876,-0.23748236,0.11592413,-0.33195765,-0.34397247,0.061571765,-0.26727924,-0.18116221,0.15903055,-0.28533652,-0.63667105,-0.40032241,-0.24253584,-0.69398393,-0.94367679,-0.87246334,-0.3217228,-0.078371185,-0.24290215,-0.53257069,0.055081144,-0.39183766,-0.39261391,-0.12795484,-0.27022917,-0.5795052,-0.1283446,-0.53650569,-0.70100475,-0.44924841,-0.73592454,1,1
